0	kingdom	phylum	class	order	family	genus	species	x	y	species_name
ncbi83891		Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Trypanosoma	Trypanosoma conorhini	30.27536	-1.4877661	Trypanosoma conorhini
ncbi8407	Metazoa	Chordata	Amphibia	Anura	Ranidae	Rana	Rana temporaria	21.555931	29.951052	Rana temporaria
ncbi84275	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Cercospora	Cercospora kikuchii	6.7519026	2.0264382	Cercospora kikuchii
ncbi8469	Metazoa	Chordata		Testudines	Cheloniidae	Chelonia	Chelonia mydas	21.771097	30.528662	Chelonia mydas
ncbi84753	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Moesziomyces	Moesziomyces antarcticus	12.557359	4.504906	Moesziomyces antarcticus
ncbi8478	Metazoa	Chordata		Testudines	Emydidae	Chrysemys	Chrysemys picta	21.602095	29.998829	Chrysemys picta
ncbi84834	Metazoa	Chordata	Aves	Passeriformes	Icteridae	Molothrus	Molothrus ater	21.94335	31.046335	Molothrus ater
ncbi8496	Metazoa	Chordata		Crocodylia	Alligatoridae	Alligator	Alligator mississippiensis	42.612465	24.88285	Alligator mississippiensis
ncbi8502	Metazoa	Chordata		Crocodylia	Crocodylidae	Crocodylus	Crocodylus porosus	43.65514	23.208616	Crocodylus porosus
ncbi85066	Metazoa	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus brachyrhynchos	42.661617	24.80655	Corvus brachyrhynchos
ncbi8520	Metazoa	Chordata	Lepidosauria	Squamata	Phrynosomatidae	Sceloporus	Sceloporus undulatus	17.479345	30.88666	Sceloporus undulatus
ncbi8524	Metazoa	Chordata	Lepidosauria	Squamata	Lacertidae	Zootoca	Zootoca vivipara	17.215872	30.963697	Zootoca vivipara
ncbi85471		Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium relictum	30.089495	-3.7044077	Plasmodium relictum
ncbi85681	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus	Citrus x clementina	-5.736642	4.75998	Citrus x clementina
ncbi856822	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Fonsecaea	Fonsecaea nubica	10.262707	3.104119	Fonsecaea nubica
ncbi85692	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Triticum	Triticum dicoccoides	-6.245891	5.226344	Triticum dicoccoides
ncbi857276		Apicomplexa	Conoidasida	Eucoccidiorida	Cryptosporidiidae	Cryptosporidium	Cryptosporidium ubiquitum	30.061493	-3.6549187	Cryptosporidium ubiquitum
ncbi857342	Fungi	Ascomycota	Leotiomycetes	Helotiales	Amorphothecaceae	Amorphotheca	Amorphotheca resinae	10.776021	2.531024	Amorphotheca resinae
ncbi858893	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Exophiala dermatitidis	10.359026	3.088864	Exophiala dermatitidis
ncbi8663	Metazoa	Chordata	Lepidosauria	Squamata	Elapidae	Notechis	Notechis scutatus	43.34328	23.966719	Notechis scutatus
ncbi8673	Metazoa	Chordata	Lepidosauria	Squamata	Elapidae	Pseudonaja	Pseudonaja textilis	43.355946	23.962006	Pseudonaja textilis
ncbi869250		Apicomplexa	Aconoidasida	Piroplasmida	Theileriidae	Theileria	Theileria orientalis	30.15934	-3.6838865	Theileria orientalis
ncbi869754	Fungi	Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Metschnikowia	Metschnikowia bicuspidata	13.367337	3.310467	Metschnikowia bicuspidata
ncbi870730	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Ogataea	Ogataea angusta	13.256987	3.295687	Ogataea angusta
ncbi871575	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Ogataea	Ogataea parapolymorpha	13.2680855	3.2916486	Ogataea parapolymorpha
ncbi87175	Metazoa	Chordata	Aves	Passeriformes	Thraupidae	Camarhynchus	Camarhynchus parvulus	42.60139	24.882841	Camarhynchus parvulus
ncbi87229	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis	Botrytis porri	7.0586042	1.582141	Botrytis porri
ncbi876142	Fungi	Microsporidia			Unikaryonidae	Encephalitozoon	Encephalitozoon intestinalis	30.535114	-2.5308905	Encephalitozoon intestinalis
ncbi8790	Metazoa	Chordata	Aves	Casuariiformes	Dromaiidae	Dromaius	Dromaius novaehollandiae	43.92823	23.096865	Dromaius novaehollandiae
ncbi879819	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon oleaginosum	12.184847	3.118921	Cutaneotrichosporon oleaginosum
ncbi88015	Metazoa	Arthropoda	Hexanauplia	Calanoida	Temoridae	Eurytemora	Eurytemora affinis	-0.22454867	18.077803	Eurytemora affinis
ncbi88036	Viridiplantae	Streptophyta	Lycopodiopsida	Selaginellales	Selaginellaceae	Selaginella	Selaginella moellendorffii	-6.2794175	4.6125345	Selaginella moellendorffii
ncbi880535		Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G2	30.271778	-3.1219387	Plasmodium sp. gorilla clade G2
ncbi88082	Metazoa	Chordata	Lepidosauria	Squamata	Viperidae	Crotalus	Crotalus tigris	17.205755	31.020958	Crotalus tigris
ncbi881290	Fungi	Microsporidia				Nematocida	Nematocida parisii	30.618086	-2.4565442	Nematocida parisii
ncbi8839	Metazoa	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas platyrhynchos	21.79799	30.694904	Anas platyrhynchos
ncbi88456		Apicomplexa	Conoidasida	Eucoccidiorida	Eimeriidae	Cyclospora	Cyclospora cayetanensis	30.414972	-2.706865	Cyclospora cayetanensis
ncbi885580	Metazoa	Chordata	Mammalia	Rodentia	Bathyergidae	Fukomys	Fukomys damarensis	11.335661	33.703323	Fukomys damarensis
ncbi8868	Metazoa	Chordata	Aves	Anseriformes	Anatidae	Cygnus	Cygnus atratus	21.785477	30.523039	Cygnus atratus
ncbi8869	Metazoa	Chordata	Aves	Anseriformes	Anatidae	Cygnus	Cygnus olor	21.895302	30.85048	Cygnus olor
ncbi8884	Metazoa	Chordata	Aves	Anseriformes	Anatidae	Oxyura	Oxyura jamaicensis	21.938265	31.065777	Oxyura jamaicensis
ncbi8897	Metazoa	Chordata	Aves	Apodiformes	Apodidae	Chaetura	Chaetura pelagica	42.62372	24.870457	Chaetura pelagica
ncbi8932	Metazoa	Chordata	Aves	Columbiformes	Columbidae	Columba	Columba livia	42.594425	24.89032	Columba livia
ncbi89462	Metazoa	Chordata	Mammalia	Artiodactyla	Bovidae	Bubalus	Bubalus bubalis	20.605154	32.93906	Bubalus bubalis
ncbi8954	Metazoa	Chordata	Aves	Falconiformes	Falconidae	Falco	Falco peregrinus	42.597378	24.898647	Falco peregrinus
ncbi89673	Metazoa	Chordata	Mammalia	Chiroptera	Phyllostomidae	Phyllostomus	Phyllostomus discolor	17.18836	30.459425	Phyllostomus discolor
ncbi8969	Metazoa	Chordata	Aves	Accipitriformes	Accipitridae	Haliaeetus	Haliaeetus albicilla	44.03057	22.579533	Haliaeetus albicilla
ncbi8996	Metazoa	Chordata	Aves	Galliformes	Numididae	Numida	Numida meleagris	42.719875	24.757307	Numida meleagris
ncbi9002	Metazoa	Chordata	Aves	Galliformes	Phasianidae	Centrocercus	Centrocercus urophasianus	21.719564	30.355627	Centrocercus urophasianus
ncbi90247	Metazoa	Chordata	Mammalia	Artiodactyla	Delphinidae	Lagenorhynchus	Lagenorhynchus obliquidens	21.465094	29.516018	Lagenorhynchus obliquidens
ncbi9031	Metazoa	Chordata	Aves	Galliformes	Phasianidae	Gallus	Gallus gallus	10.132146	35.89053	Gallus gallus
ncbi905079			Cryptophyceae	Pyrenomonadales	Geminigeraceae	Guillardia	Guillardia theta	29.6679	-3.1089168	Guillardia theta
ncbi9054	Metazoa	Chordata	Aves	Galliformes	Phasianidae	Phasianus	Phasianus colchicus	42.680622	24.8049	Phasianus colchicus
ncbi906689	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Dendrobium	Dendrobium catenatum	-6.1240306	5.0078177	Dendrobium catenatum
ncbi90675	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Camelina	Camelina sativa	-5.150056	4.678927	Camelina sativa
ncbi907965	Fungi	Microsporidia			Unikaryonidae	Encephalitozoon	Encephalitozoon hellem	30.185596	-3.8113499	Encephalitozoon hellem
ncbi90988	Metazoa	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Pimephales	Pimephales promelas	19.78449	30.975975	Pimephales promelas
ncbi9103	Metazoa	Chordata	Aves	Galliformes	Phasianidae	Meleagris	Meleagris gallopavo	42.70605	24.788065	Meleagris gallopavo
ncbi9135	Metazoa	Chordata	Aves	Passeriformes	Fringillidae	Serinus	Serinus canaria	42.5443	24.933172	Serinus canaria
ncbi91411	Metazoa	Arthropoda	Insecta	Hymenoptera	Vespidae	Polistes	Polistes canadensis	-11.041013	20.241777	Polistes canadensis
ncbi91492	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus udagawae	6.2480397	2.7557957	Aspergillus udagawae
ncbi9157	Metazoa	Chordata	Aves	Passeriformes	Paridae	Parus	Parus major	20.739199	32.76989	Parus major
ncbi9160	Metazoa	Chordata	Aves	Passeriformes	Passeridae	Passer	Passer montanus	21.790165	30.545095	Passer montanus
ncbi9172	Metazoa	Chordata	Aves	Passeriformes	Sturnidae	Sturnus	Sturnus vulgaris	42.58627	24.914082	Sturnus vulgaris
ncbi91739	Metazoa	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Aricia	Aricia agestis	17.243734	30.476194	Aricia agestis
ncbi91928	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Exophiala spinifera	10.42885	3.0174675	Exophiala spinifera
ncbi91951	Metazoa	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus ustulatus	21.885464	30.81419	Catharus ustulatus
ncbi9209	Metazoa	Chordata	Aves	Suliformes	Phalacrocoracidae	Phalacrocorax	Phalacrocorax carbo	44.176636	23.303896	Phalacrocorax carbo
ncbi9233	Metazoa	Chordata	Aves	Sphenisciformes	Spheniscidae	Aptenodytes	Aptenodytes forsteri	42.593697	24.89915	Aptenodytes forsteri
ncbi9238	Metazoa	Chordata	Aves	Sphenisciformes	Spheniscidae	Pygoscelis	Pygoscelis adeliae	43.03296	24.366976	Pygoscelis adeliae
ncbi9244	Metazoa	Chordata	Aves	Apodiformes	Trochilidae	Calypte	Calypte anna	42.996067	24.357204	Calypte anna
ncbi9258	Metazoa	Chordata	Mammalia	Monotremata	Ornithorhynchidae	Ornithorhynchus	Ornithorhynchus anatinus	11.445981	33.64095	Ornithorhynchus anatinus
ncbi9261	Metazoa	Chordata	Mammalia	Monotremata	Tachyglossidae	Tachyglossus	Tachyglossus aculeatus	21.343346	29.464258	Tachyglossus aculeatus
ncbi929439		Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	Leishmania mexicana	30.259535	-3.1749394	Leishmania mexicana
ncbi930089	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris zeicola	6.307036	1.2512845	Bipolaris zeicola
ncbi930090	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris oryzae	6.2974253	1.2646112	Bipolaris oryzae
ncbi930091	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris victoriae	6.3458076	1.3259372	Bipolaris victoriae
ncbi9305	Metazoa	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Sarcophilus	Sarcophilus harrisii	19.329443	30.64729	Sarcophilus harrisii
ncbi93162	Metazoa	Chordata	Mammalia	Rodentia	Sciuridae	Marmota	Marmota flaviventris	21.364689	29.387043	Marmota flaviventris
ncbi931890	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Eremothecium	Eremothecium cymbalariae	14.63197	5.1353416	Eremothecium cymbalariae
ncbi932674	Metazoa	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus cornix	17.314064	30.29154	Corvus cornix
ncbi9337	Metazoa	Chordata	Mammalia	Diprotodontia	Phalangeridae	Trichosurus	Trichosurus vulpecula	17.296415	30.420057	Trichosurus vulpecula
ncbi93504	Metazoa	Arthropoda	Insecta	Lepidoptera	Crambidae	Ostrinia	Ostrinia furnacalis	0.1122814	18.479597	Ostrinia furnacalis
ncbi935657	Metazoa	Arthropoda	Insecta	Hymenoptera	Colletidae	Colletes	Colletes gigas	-11.005874	20.68489	Colletes gigas
ncbi936046	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	Agaricus bisporus	11.610835	1.0851159	Agaricus bisporus
ncbi9361	Metazoa	Chordata	Mammalia	Cingulata	Dasypodidae	Dasypus	Dasypus novemcinctus	19.606737	30.054945	Dasypus novemcinctus
ncbi9365	Metazoa	Chordata	Mammalia	Eulipotyphla	Erinaceidae	Erinaceus	Erinaceus europaeus	21.542675	29.457167	Erinaceus europaeus
ncbi9371	Metazoa	Chordata	Mammalia		Tenrecidae	Echinops	Echinops telfairi	21.37294	29.396128	Echinops telfairi
ncbi93934	Metazoa	Chordata	Aves	Galliformes	Phasianidae	Coturnix	Coturnix japonica	21.605667	30.381233	Coturnix japonica
ncbi9402	Metazoa	Chordata	Mammalia	Chiroptera	Pteropodidae	Pteropus	Pteropus alecto	21.312567	29.384695	Pteropus alecto
ncbi9407	Metazoa	Chordata	Mammalia	Chiroptera	Pteropodidae	Rousettus	Rousettus aegyptiacus	21.349033	29.58027	Rousettus aegyptiacus
ncbi9417	Metazoa	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus	Artibeus jamaicensis	-10.970708	20.896347	Artibeus jamaicensis
ncbi941984	Metazoa	Chordata	Actinopteri		Toxotidae	Toxotes	Toxotes jaculatrix	18.370285	30.590696	Toxotes jaculatrix
ncbi9430	Metazoa	Chordata	Mammalia	Chiroptera	Phyllostomidae	Desmodus	Desmodus rotundus	21.411198	29.550882	Desmodus rotundus
ncbi94328	Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Zingiberaceae	Zingiber	Zingiber officinale	-5.19245	4.7150674	Zingiber officinale
ncbi944170			Bigyra	Opalinata	Blastocystidae	Blastocystis	Blastocystis sp. subtype 4	29.87032	-2.397127	Blastocystis sp. subtype 4
ncbi946362			Choanoflagellata	Craspedida	Salpingoecidae	Salpingoeca	Salpingoeca rosetta	14.03395	5.4784803	Salpingoeca rosetta
ncbi94643		Apicomplexa	Conoidasida	Eucoccidiorida	Sarcocystidae	Besnoitia	Besnoitia besnoiti	11.778942	32.642323	Besnoitia besnoiti
ncbi94827	Metazoa	Chordata	Aves	Tinamiformes	Tinamidae	Tinamus	Tinamus guttatus	44.168777	23.101753	Tinamus guttatus
ncbi9483	Metazoa	Chordata	Mammalia	Primates	Cebidae	Callithrix	Callithrix jacchus	17.234175	30.282719	Callithrix jacchus
ncbi94835	Metazoa	Chordata		Crocodylia	Gavialidae	Gavialis	Gavialis gangeticus	44.073536	23.34836	Gavialis gangeticus
ncbi948595	Fungi	Microsporidia			Pleistophoridae	Vavraia	Vavraia culicis	30.585842	-2.4649575	Vavraia culicis
ncbi94885	Metazoa	Chordata	Lepidosauria	Squamata	Colubridae	Pantherophis	Pantherophis guttatus	17.45609	30.753332	Pantherophis guttatus
ncbi9515	Metazoa	Chordata	Mammalia	Primates	Cebidae	Sapajus	Sapajus apella	19.701115	30.887688	Sapajus apella
ncbi9531	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Cercocebus	Cercocebus atys	21.377453	29.225693	Cercocebus atys
ncbi9541	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca fascicularis	17.128225	30.239433	Macaca fascicularis
ncbi9544	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca mulatta	21.433424	29.204481	Macaca mulatta
ncbi9545	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca nemestrina	21.361803	29.161802	Macaca nemestrina
ncbi9555	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Papio	Papio anubis	21.525358	29.210674	Papio anubis
ncbi9565	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Theropithecus	Theropithecus gelada	21.35205	29.06559	Theropithecus gelada
ncbi9568	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Mandrillus	Mandrillus leucophaeus	21.45282	29.121912	Mandrillus leucophaeus
ncbi95912	Metazoa	Chordata	Mammalia	Carnivora	Hyaenidae	Hyaena	Hyaena hyaena	17.179716	30.332819	Hyaena hyaena
ncbi9595	Metazoa	Chordata	Mammalia	Primates	Hominidae	Gorilla	Gorilla gorilla	19.778648	30.899057	Gorilla gorilla
ncbi9597	Metazoa	Chordata	Mammalia	Primates	Hominidae	Pan	Pan paniscus	20.350504	30.486567	Pan paniscus
ncbi9598	Metazoa	Chordata	Mammalia	Primates	Hominidae	Pan	Pan troglodytes	20.358452	30.496035	Pan troglodytes
ncbi9601	Metazoa	Chordata	Mammalia	Primates	Hominidae	Pongo	Pongo abelii	17.091125	30.394884	Pongo abelii
ncbi9606	Metazoa	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	20.35882	30.47307	Homo sapiens
ncbi9615	Metazoa	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus	17.129509	30.362057	Canis lupus
ncbi9627	Metazoa	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes	16.966784	30.384483	Vulpes vulpes
ncbi9646	Metazoa	Chordata	Mammalia	Carnivora	Ursidae	Ailuropoda	Ailuropoda melanoleuca	17.628202	30.497215	Ailuropoda melanoleuca
ncbi9669	Metazoa	Chordata	Mammalia	Carnivora	Mustelidae	Mustela	Mustela putorius	17.093542	30.166685	Mustela putorius
ncbi9685	Metazoa	Chordata	Mammalia	Carnivora	Felidae	Felis	Felis catus	16.999657	30.163795	Felis catus
ncbi9689	Metazoa	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera leo	17.117908	30.252699	Panthera leo
ncbi9691	Metazoa	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera pardus	17.024261	30.156487	Panthera pardus
ncbi96939	Viridiplantae	Streptophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia	-5.7254605	4.415583	Vitis riparia
ncbi9694	Metazoa	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	17.245863	30.108185	Panthera tigris
ncbi9696	Metazoa	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor	21.333805	29.564077	Puma concolor
ncbi9704	Metazoa	Chordata	Mammalia	Carnivora	Otariidae	Zalophus	Zalophus californianus	17.06503	30.448112	Zalophus californianus
ncbi9708	Metazoa	Chordata	Mammalia	Carnivora	Odobenidae	Odobenus	Odobenus rosmarus	17.196424	30.174105	Odobenus rosmarus
ncbi97097	Metazoa	Chordata	Aves	Phaethontiformes	Phaethontidae	Phaethon	Phaethon lepturus	44.11456	22.67056	Phaethon lepturus
ncbi9711	Metazoa	Chordata	Mammalia	Carnivora	Phocidae	Halichoerus	Halichoerus grypus	17.175896	30.27651	Halichoerus grypus
ncbi9713	Metazoa	Chordata	Mammalia	Carnivora	Phocidae	Leptonychotes	Leptonychotes weddellii	20.589708	32.90295	Leptonychotes weddellii
ncbi9715	Metazoa	Chordata	Mammalia	Carnivora	Phocidae	Mirounga	Mirounga leonina	16.960728	30.019255	Mirounga leonina
ncbi9720	Metazoa	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina	17.071499	30.202044	Phoca vitulina
ncbi9731	Metazoa	Chordata	Mammalia	Artiodactyla	Delphinidae	Globicephala	Globicephala melas	21.478388	29.05364	Globicephala melas
ncbi9733	Metazoa	Chordata	Mammalia	Artiodactyla	Delphinidae	Orcinus	Orcinus orca	21.301315	29.062206	Orcinus orca
ncbi9739	Metazoa	Chordata	Mammalia	Artiodactyla	Delphinidae	Tursiops	Tursiops truncatus	21.442217	29.094557	Tursiops truncatus
ncbi9749	Metazoa	Chordata	Mammalia	Artiodactyla	Monodontidae	Delphinapterus	Delphinapterus leucas	21.345337	29.070415	Delphinapterus leucas
ncbi9755	Metazoa	Chordata	Mammalia	Artiodactyla	Physeteridae	Physeter	Physeter macrocephalus	21.619762	28.973331	Physeter macrocephalus
ncbi97700	Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	Quercus lobata	-6.1484017	4.33834	Quercus lobata
ncbi9771	Metazoa	Chordata	Mammalia	Artiodactyla	Balaenopteridae	Balaenoptera	Balaenoptera musculus	21.52579	29.061253	Balaenoptera musculus
ncbi9785	Metazoa	Chordata	Mammalia	Proboscidea	Elephantidae	Loxodonta	Loxodonta africana	21.605999	29.07943	Loxodonta africana
ncbi9793	Metazoa	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus asinus	10.961409	33.438652	Equus asinus
ncbi9796	Metazoa	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus caballus	17.030478	30.359608	Equus caballus
ncbi9798	Metazoa	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus przewalskii	10.932474	33.461178	Equus przewalskii
ncbi981085	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Moraceae	Morus	Morus notabilis	-5.854416	4.237615	Morus notabilis
ncbi9823	Metazoa	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa	19.412804	30.492104	Sus scrofa
ncbi983644	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Cordyceps	Cordyceps militaris	10.72908	2.4516895	Cordyceps militaris
ncbi9837	Metazoa	Chordata	Mammalia	Artiodactyla	Camelidae	Camelus	Camelus bactrianus	19.286947	30.658056	Camelus bactrianus
ncbi9838	Metazoa	Chordata	Mammalia	Artiodactyla	Camelidae	Camelus	Camelus dromedarius	19.366499	30.733032	Camelus dromedarius
ncbi983964	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma harzianum	9.120023	2.266868	Trichoderma harzianum
ncbi983966	Fungi	Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera jadinii	13.413631	3.2729752	Cyberlindnera jadinii
ncbi98403	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Drechmeria	Drechmeria coniospora	10.753336	2.4830234	Drechmeria coniospora
ncbi984485	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Hyphopichia	Hyphopichia burtonii	13.540526	3.3767571	Hyphopichia burtonii
ncbi984486	Fungi	Ascomycota	Pichiomycetes	Serinales		Babjeviella	Babjeviella inositovora	13.458383	3.3219826	Babjeviella inositovora
ncbi984487	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Suhomyces	Suhomyces tanzawaensis	15.66787	5.2634125	Suhomyces tanzawaensis
ncbi985895	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	Plenodomus lingam	6.313471	1.2364317	Plenodomus lingam
ncbi9860	Metazoa	Chordata	Mammalia	Artiodactyla	Cervidae	Cervus	Cervus elaphus	20.629496	32.966854	Cervus elaphus
ncbi9880	Metazoa	Chordata	Mammalia	Artiodactyla	Cervidae	Odocoileus	Odocoileus virginianus	20.596132	32.981335	Odocoileus virginianus
ncbi9913	Metazoa	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Bos taurus	17.126753	30.266018	Bos taurus
ncbi9915	Metazoa	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Bos indicus	21.465622	29.145773	Bos indicus
ncbi9925	Metazoa	Chordata	Mammalia	Artiodactyla	Bovidae	Capra	Capra hircus	21.409138	28.910582	Capra hircus
ncbi993615	Fungi	Microsporidia			Nosematidae	Vittaforma	Vittaforma corneae	30.108454	-3.735959	Vittaforma corneae
ncbi9940	Metazoa	Chordata	Mammalia	Artiodactyla	Bovidae	Ovis	Ovis aries	20.624504	32.957928	Ovis aries
ncbi9974	Metazoa	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis javanica	21.467367	28.977781	Manis javanica
ncbi9978	Metazoa	Chordata	Mammalia	Lagomorpha	Ochotonidae	Ochotona	Ochotona princeps	19.3997	30.698885	Ochotona princeps
ncbi9986	Metazoa	Chordata	Mammalia	Lagomorpha	Leporidae	Oryctolagus	Oryctolagus cuniculus	21.407797	29.528236	Oryctolagus cuniculus
ncbi9994	Metazoa	Chordata	Mammalia	Rodentia	Sciuridae	Marmota	Marmota marmota	13.859084	5.5122204	Marmota marmota
ncbi9999	Metazoa	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus	Urocitellus parryii	19.674896	30.06114	Urocitellus parryii
