0	kingdom	phylum	class	order	family	genus	species	subclass	superkingdom	x	y	species_name
ncbi569365	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora immunda	Chaetothyriomycetidae	Eukaryota	4.248119	-2.868622	Cladophialophora immunda
ncbi5698		Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Trypanosoma	Trypanosoma rangeli	Metakinetoplastina	Eukaryota	-2.537293	1.2197554	Trypanosoma rangeli
ncbi57068	Metazoa	Chordata	Aves	Passeriformes	Acanthisittidae	Acanthisitta	Acanthisitta chloris		Eukaryota	-8.338833	7.5045815	Acanthisitta chloris
ncbi572307		Apicomplexa	Conoidasida	Eucoccidiorida	Sarcocystidae	Neospora	Neospora caninum	Coccidia	Eukaryota	-1.3809463	3.5715086	Neospora caninum
ncbi573729	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thermothelomyces	Thermothelomyces thermophilus	Sordariomycetidae	Eukaryota	7.5973754	-4.761338	Thermothelomyces thermophilus
ncbi573826	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Candida	Candida dubliniensis		Eukaryota	1.5512497	-1.4301213	Candida dubliniensis
ncbi57397	Metazoa	Chordata	Aves	Trogoniformes	Trogonidae	Apaloderma	Apaloderma vittatum		Eukaryota	-8.372072	7.4863424	Apaloderma vittatum
ncbi5741		Fornicata		Diplomonadida	Hexamitidae	Giardia	Giardia intestinalis		Eukaryota	-2.6173792	1.1730908	Giardia intestinalis
ncbi57412	Metazoa	Chordata	Aves	Coliiformes	Coliidae	Colius	Colius striatus		Eukaryota	-10.597179	6.3617997	Colius striatus
ncbi57421	Metazoa	Chordata	Aves	Coraciiformes	Meropidae	Merops	Merops nubicus		Eukaryota	-8.376532	7.4808726	Merops nubicus
ncbi574566	Viridiplantae	Chlorophyta	Trebouxiophyceae			Coccomyxa	Coccomyxa subellipsoidea		Eukaryota	-0.09398547	5.1508207	Coccomyxa subellipsoidea
ncbi574789	Fungi	Ascomycota	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	Mytilinidion	Mytilinidion resinicola	Pleosporomycetidae	Eukaryota	7.3508706	-3.787907	Mytilinidion resinicola
ncbi5763		Heterolobosea			Vahlkampfiidae	Naegleria	Naegleria fowleri		Eukaryota	-8.297319	7.5757	Naegleria fowleri
ncbi578455	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thermothielavioides	Thermothielavioides terrestris	Sordariomycetidae	Eukaryota	5.6279693	-3.5381095	Thermothielavioides terrestris
ncbi578456	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	Tremella mesenterica		Eukaryota	2.665966	-1.9357599	Tremella mesenterica
ncbi578457	Fungi	Basidiomycota	Agaricomycetes	Boletales	Serpulaceae	Serpula	Serpula lacrymans	Agaricomycetidae	Eukaryota	2.9342084	-3.6126995	Serpula lacrymans
ncbi578458	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	Schizophyllum commune	Agaricomycetidae	Eukaryota	3.5069172	-3.9887424	Schizophyllum commune
ncbi578459	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula graminis		Eukaryota	2.9560194	-2.3023877	Rhodotorula graminis
ncbi5786		Evosea	Eumycetozoa	Dictyosteliales	Dictyosteliaceae	Dictyostelium	Dictyostelium purpureum		Eukaryota	-0.5628815	2.194525	Dictyostelium purpureum
ncbi5801		Apicomplexa	Conoidasida	Eucoccidiorida	Eimeriidae	Eimeria	Eimeria acervulina	Coccidia	Eukaryota	-2.6048179	1.142196	Eimeria acervulina
ncbi5802		Apicomplexa	Conoidasida	Eucoccidiorida	Eimeriidae	Eimeria	Eimeria tenella	Coccidia	Eukaryota	-2.7162132	2.7179296	Eimeria tenella
ncbi5804		Apicomplexa	Conoidasida	Eucoccidiorida	Eimeriidae	Eimeria	Eimeria maxima	Coccidia	Eukaryota	-2.776954	1.4009814	Eimeria maxima
ncbi5823		Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium berghei		Eukaryota	-3.423358	2.823433	Plasmodium berghei
ncbi58331	Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	Quercus suber		Eukaryota	15.589226	11.443074	Quercus suber
ncbi5849		Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium gallinaceum		Eukaryota	-3.1774752	2.4748447	Plasmodium gallinaceum
ncbi5851		Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium knowlesi		Eukaryota	-2.7342315	2.6673589	Plasmodium knowlesi
ncbi5854		Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium reichenowi		Eukaryota	-3.1794832	2.4830701	Plasmodium reichenowi
ncbi5855		Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium vivax		Eukaryota	-3.4507012	2.8107712	Plasmodium vivax
ncbi5857		Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium fragile		Eukaryota	-3.1410208	2.4935188	Plasmodium fragile
ncbi5858		Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium malariae		Eukaryota	-3.139709	2.5032406	Plasmodium malariae
ncbi5861		Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium yoelii		Eukaryota	-3.3920293	3.0320187	Plasmodium yoelii
ncbi58627	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Debaryomyces	Debaryomyces fabryi		Eukaryota	1.3007895	-1.1252862	Debaryomyces fabryi
ncbi5866		Apicomplexa	Aconoidasida	Piroplasmida	Babesiidae	Babesia	Babesia bigemina		Eukaryota	-3.1686227	2.5587652	Babesia bigemina
ncbi586833	Metazoa	Chordata	Actinopteri	Holocentriformes	Holocentridae	Myripristis	Myripristis murdjan	Neopterygii	Eukaryota	-10.185816	7.904677	Myripristis murdjan
ncbi5874		Apicomplexa	Aconoidasida	Piroplasmida	Theileriidae	Theileria	Theileria annulata		Eukaryota	-3.468377	2.9238324	Theileria annulata
ncbi58853	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma citrinoviride	Hypocreomycetidae	Eukaryota	5.617747	-3.295369	Trichoderma citrinoviride
ncbi58919	Fungi	Basidiomycota	Exobasidiomycetes	Entylomatales		Tilletiopsis	Tilletiopsis washingtonensis		Eukaryota	3.427782	-2.052157	Tilletiopsis washingtonensis
ncbi590646	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Yamadazyma	Yamadazyma tenuis		Eukaryota	1.2808406	-1.1041725	Yamadazyma tenuis
ncbi591936	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Piliocolobus	Piliocolobus tephrosceles		Eukaryota	1.5968087	9.93128	Piliocolobus tephrosceles
ncbi5932		Ciliophora	Oligohymenophorea	Hymenostomatida		Ichthyophthirius	Ichthyophthirius multifiliis		Eukaryota	-2.786996	2.6235757	Ichthyophthirius multifiliis
ncbi59463	Metazoa	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis	Myotis lucifugus		Eukaryota	-2.5300806	15.3920355	Myotis lucifugus
ncbi59472	Metazoa	Chordata	Mammalia	Chiroptera	Vespertilionidae	Pipistrellus	Pipistrellus kuhlii		Eukaryota	-4.560914	14.703183	Pipistrellus kuhlii
ncbi59479	Metazoa	Chordata	Mammalia	Chiroptera	Rhinolophidae	Rhinolophus	Rhinolophus ferrumequinum		Eukaryota	-1.585569	8.793785	Rhinolophus ferrumequinum
ncbi59534	Metazoa	Chordata	Mammalia	Artiodactyla	Bovidae	Oryx	Oryx dammah		Eukaryota	-4.640469	14.665323	Oryx dammah
ncbi595528			Filasterea			Capsaspora	Capsaspora owczarzaki		Eukaryota	-1.4793792	2.5429459	Capsaspora owczarzaki
ncbi59729	Metazoa	Chordata	Aves	Passeriformes	Estrildidae	Taeniopygia	Taeniopygia guttata		Eukaryota	2.529076	7.4428034	Taeniopygia guttata
ncbi597362	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	Agaricus bisporus	Agaricomycetidae	Eukaryota	3.470301	-3.968224	Agaricus bisporus
ncbi597456	Metazoa	Arthropoda	Insecta	Hymenoptera	Apidae	Habropoda	Habropoda laboriosa	Pterygota	Eukaryota	1.0325198	6.3527465	Habropoda laboriosa
ncbi59861	Metazoa	Chordata	Actinopteri	Salmoniformes	Salmonidae	Coregonus	Coregonus clupeaformis	Neopterygii	Eukaryota	0.27386156	8.595599	Coregonus clupeaformis
ncbi59894	Metazoa	Chordata	Aves	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis		Eukaryota	4.2955465	5.026352	Ficedula albicollis
ncbi59895	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cynara	Cynara cardunculus		Eukaryota	15.404747	11.063234	Cynara cardunculus
ncbi59916	Metazoa	Arthropoda	Insecta	Diptera	Tephritidae	Bactrocera	Bactrocera tryoni	Pterygota	Eukaryota	-4.336219	16.2544	Bactrocera tryoni
ncbi599839	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fibroporiaceae	Fibroporia	Fibroporia radiculosa		Eukaryota	2.943914	-3.5822644	Fibroporia radiculosa
ncbi60172	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium solitum	Eurotiomycetidae	Eukaryota	7.8458734	-3.3100882	Penicillium solitum
ncbi60698	Viridiplantae	Streptophyta	Magnoliopsida	Proteales	Proteaceae	Macadamia	Macadamia integrifolia		Eukaryota	15.531503	10.589781	Macadamia integrifolia
ncbi60711	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Chlorocebus	Chlorocebus sabaeus		Eukaryota	-1.8768833	16.325409	Chlorocebus sabaeus
ncbi6087	Metazoa	Cnidaria	Hydrozoa	Anthoathecata	Hydridae	Hydra	Hydra vulgaris	Hydroidolina	Eukaryota	-1.4393559	3.4440408	Hydra vulgaris
ncbi609295	Metazoa	Arthropoda	Insecta	Hymenoptera	Formicidae	Dinoponera	Dinoponera quadriceps	Pterygota	Eukaryota	0.45044267	8.468648	Dinoponera quadriceps
ncbi610380	Metazoa	Arthropoda	Insecta	Hymenoptera	Formicidae	Harpegnathos	Harpegnathos saltator	Pterygota	Eukaryota	0.22828965	8.620446	Harpegnathos saltator
ncbi6105	Metazoa	Cnidaria	Anthozoa	Actiniaria	Actiniidae	Actinia	Actinia tenebrosa	Hexacorallia	Eukaryota	4.3725505	8.999247	Actinia tenebrosa
ncbi61156	Metazoa	Chordata	Mammalia	Rodentia	Muridae	Arvicanthis	Arvicanthis niloticus		Eukaryota	-4.1952415	16.07769	Arvicanthis niloticus
ncbi61221	Metazoa	Chordata	Lepidosauria	Squamata	Varanidae	Varanus	Varanus komodoensis		Eukaryota	1.2247946	9.9310465	Varanus komodoensis
ncbi61262	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Maudiozyma	Maudiozyma barnettii		Eukaryota	0.9166433	0.35348782	Maudiozyma barnettii
ncbi61383	Metazoa	Chordata	Mammalia	Carnivora	Felidae	Lynx	Lynx canadensis		Eukaryota	-4.6490617	14.637997	Lynx canadensis
ncbi613905	Metazoa	Arthropoda	Insecta	Hymenoptera	Formicidae	Nylanderia	Nylanderia fulva	Pterygota	Eukaryota	0.31984627	5.2870617	Nylanderia fulva
ncbi61395	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Linderina	Linderina pennispora		Eukaryota	1.4783677	-1.4384474	Linderina pennispora
ncbi61420	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus caelatus	Eurotiomycetidae	Eukaryota	8.613324	-3.6616745	Aspergillus caelatus
ncbi61621	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Rhinopithecus	Rhinopithecus bieti		Eukaryota	-0.22664204	7.770614	Rhinopithecus bieti
ncbi61622	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Rhinopithecus	Rhinopithecus roxellana		Eukaryota	-3.0073357	15.401118	Rhinopithecus roxellana
ncbi6183	Metazoa	Platyhelminthes	Trematoda	Strigeidida	Schistosomatidae	Schistosoma	Schistosoma mansoni	Digenea	Eukaryota	-1.4855765	2.0557737	Schistosoma mansoni
ncbi6185	Metazoa	Platyhelminthes	Trematoda	Strigeidida	Schistosomatidae	Schistosoma	Schistosoma haematobium	Digenea	Eukaryota	-1.6336654	3.1222796	Schistosoma haematobium
ncbi61853	Metazoa	Chordata	Mammalia	Primates	Hylobatidae	Nomascus	Nomascus leucogenys		Eukaryota	1.6201686	9.97536	Nomascus leucogenys
ncbi619300	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Spathaspora	Spathaspora passalidarum		Eukaryota	1.2138884	-0.8727439	Spathaspora passalidarum
ncbi6198	Metazoa	Platyhelminthes	Trematoda	Opisthorchiida	Opisthorchiidae	Opisthorchis	Opisthorchis viverrini	Digenea	Eukaryota	-1.4839629	2.4786294	Opisthorchis viverrini
ncbi6210	Metazoa	Platyhelminthes	Cestoda	Cyclophyllidea	Taeniidae	Echinococcus	Echinococcus granulosus	Eucestoda	Eukaryota	-1.4442692	3.268751	Echinococcus granulosus
ncbi6238	Metazoa	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Caenorhabditis	Caenorhabditis briggsae		Eukaryota	-0.15017796	7.7959585	Caenorhabditis briggsae
ncbi6239	Metazoa	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Caenorhabditis	Caenorhabditis elegans		Eukaryota	-0.199948	7.831787	Caenorhabditis elegans
ncbi62625	Metazoa	Arthropoda	Arachnida	Mesostigmata	Varroidae	Varroa	Varroa jacobsoni	Acari	Eukaryota	0.689877	9.020395	Varroa jacobsoni
ncbi6279	Metazoa	Nematoda	Chromadorea	Rhabditida	Onchocercidae	Brugia	Brugia malayi		Eukaryota	-1.4590955	3.4894533	Brugia malayi
ncbi63155	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Archocentrus	Archocentrus centrarchus	Neopterygii	Eukaryota	-10.080449	8.630122	Archocentrus centrarchus
ncbi6334	Metazoa	Nematoda	Enoplea	Trichinellida	Trichinellidae	Trichinella	Trichinella spiralis	Dorylaimia	Eukaryota	-2.5104733	2.7412791	Trichinella spiralis
ncbi63436	Metazoa	Arthropoda	Insecta	Hymenoptera	Figitidae	Leptopilina	Leptopilina heterotoma	Pterygota	Eukaryota	0.9596572	5.055372	Leptopilina heterotoma
ncbi63459	Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Chenopodiaceae	Chenopodium	Chenopodium quinoa		Eukaryota	15.313693	11.420664	Chenopodium quinoa
ncbi6412	Metazoa	Annelida	Clitellata	Rhynchobdellida	Glossiphoniidae	Helobdella	Helobdella robusta	Hirudinea	Eukaryota	-1.4458683	3.3415627	Helobdella robusta
ncbi64144	Metazoa	Chordata	Actinopteri	Anabantiformes	Anabantidae	Anabas	Anabas testudineus	Neopterygii	Eukaryota	1.3990523	9.683715	Anabas testudineus
ncbi64176	Metazoa	Chordata	Lepidosauria	Squamata	Lacertidae	Podarcis	Podarcis muralis		Eukaryota	-10.39015	6.1581893	Podarcis muralis
ncbi644223	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Komagataella	Komagataella phaffii		Eukaryota	0.93193716	0.15081397	Komagataella phaffii
